"product_code","year","product_section","product_chapter","world_export_value","ubiquity","source_pci","pci","ubiquity_complexity","pci_final"
"2824","2023","Chemicals","28","130902726","23","-0.634","-0.843470340908796","23","-0.843470340908796"
"2825","2023","Chemicals","28","13289905299","6","-1.876","-2.17374171341031","6","-2.17374171341031"
"2826","2023","Chemicals","28","1639819709","16","0.812","0.721374232125966","16","0.721374232125966"
"2827","2023","Chemicals","28","3700168913","27","-0.066","-0.0584725053814758","27","-0.0584725053814758"
"2828","2023","Chemicals","28","752568986","36","-0.542","-0.45993834477968","36","-0.45993834477968"
"2829","2023","Chemicals","28","742676843","14","-0.54","-0.658340169578338","14","-0.658340169578338"
"2830","2023","Chemicals","28","691556198","15","-0.625","-0.704572917792968","15","-0.704572917792968"
"2831","2023","Chemicals","28","251494644","10","-0.043","-0.100917245773708","10","-0.100917245773708"
"2832","2023","Chemicals","28","566005331","19","-0.519","-0.485303553063655","19","-0.485303553063655"
"2833","2023","Chemicals","28","5338039659","22","-0.315","-0.334901015040505","22","-0.334901015040505"
"2834","2023","Chemicals","28","1386397307","13","0.134","-0.0235817236040204","13","-0.0235817236040204"
"2835","2023","Chemicals","28","4156874785","25","-0.142","-0.00902776289512856","25","-0.00902776289512856"
"2836","2023","Chemicals","28","15637667941","23","-0.868","-0.765118917094775","23","-0.765118917094775"
"2837","2023","Chemicals","28","1417682461","14","-0.111","-0.341171455012876","14","-0.341171455012876"
"2839","2023","Chemicals","28","818365269","30","-0.215","-0.303246945303744","30","-0.303246945303744"
"2840","2023","Chemicals","28","1295750305","10","-0.109","-0.0793097314914493","10","-0.0793097314914493"
"2841","2023","Chemicals","28","17027321052","2","3.472","3.32689770195945","2","3.32689770195945"
"2842","2023","Chemicals","28","5510756421","4","0.922","1.062438549607","4","1.062438549607"
"2843","2023","Chemicals","28","10504617973","9","2.009","1.72932765745091","9","1.72932765745091"
"2844","2023","Chemicals","28","17375075559","11","-0.432","-0.881770315006087","11","-0.881770315006087"
"2845","2023","Chemicals","28","1814214128","10","-0.162","-0.228816952850552","10","-0.228816952850552"
"2846","2023","Chemicals","28","3219534802","7","0.255","0.273875812401382","7","0.273875812401382"
"2847","2023","Chemicals","28","933853738","22","0.476","0.417438404060401","22","0.417438404060401"
"2848","2023","Chemicals","28","4726","1","1.403","1.31214963756427","1","1.31214963756427"
"2849","2023","Chemicals","28","1971631949","19","-0.011","-0.167809816316184","19","-0.167809816316184"
"2850","2023","Chemicals","28","654884966","11","1.903","1.56764104340124","11","1.56764104340124"
"2851","2023","Chemicals","28","3598006016","3","1.059","1.05866864527443","3","1.05866864527443"
"2901","2023","Chemicals","29","21875139576","19","0.601","0.518531279998765","19","0.518531279998765"
"2902","2023","Chemicals","29","37836425487","16","0.676","0.675360098828002","16","0.675360098828002"
"2903","2023","Chemicals","29","10294588291","12","1.107","0.946797449033151","12","0.946797449033151"
"2904","2023","Chemicals","29","1967158905","17","-0.718","-0.844523144162911","17","-0.844523144162911"
"2905","2023","Chemicals","29","26298918934","27","-0.434","-0.41879814757342","27","-0.41879814757342"
"2906","2023","Chemicals","29","2034220437","13","0.551","0.499362818880729","13","0.499362818880729"
"2907","2023","Chemicals","29","4636065906","20","1.218","1.0666478057471","20","1.0666478057471"
"2908","2023","Chemicals","29","517589040","9","1.383","1.28053652674266","9","1.28053652674266"
"2909","2023","Chemicals","29","16031332468","15","-0.16","-0.0633710976924205","15","-0.0633710976924205"
"2910","2023","Chemicals","29","2893286744","11","1.251","1.16941832217814","11","1.16941832217814"
"2911","2023","Chemicals","29","75996882","10","1.685","1.60601112324166","10","1.60601112324166"
"2912","2023","Chemicals","29","2216137031","15","1.698","1.43188611985315","15","1.43188611985315"
"2913","2023","Chemicals","29","81739719","6","1.18","1.12077136732247","6","1.12077136732247"
"2914","2023","Chemicals","29","5701637128","19","1.586","1.5569685651751","19","1.5569685651751"
"2915","2023","Chemicals","29","13552179339","16","0.995","0.95121395167171","16","0.95121395167171"
"2916","2023","Chemicals","29","8607829958","23","0.874","0.834025578006763","23","0.834025578006763"
"2917","2023","Chemicals","29","15240645286","14","0.919","0.915777623581033","14","0.915777623581033"
"2918","2023","Chemicals","29","9488922478","18","0.786","0.716697263519083","18","0.716697263519083"
"2919","2023","Chemicals","29","907475133","7","2.042","1.90380057213349","7","1.90380057213349"
"2920","2023","Chemicals","29","1530193222","13","1.568","1.56101024178088","13","1.56101024178088"
"2921","2023","Chemicals","29","9823128686","17","1.344","1.28158922238548","17","1.28158922238548"
"2922","2023","Chemicals","29","14971477094","16","0.697","0.814780704314245","16","0.814780704314245"
"2923","2023","Chemicals","29","2805756654","19","0.502","0.384001934343866","19","0.384001934343866"
"2924","2023","Chemicals","29","8006294019","11","1.121","0.881696743040589","11","0.881696743040589"
"2925","2023","Chemicals","29","2020213102","14","1.017","0.842191504369616","14","0.842191504369616"
"2926","2023","Chemicals","29","4202844448","12","1.565","1.5433533640497","12","1.5433533640497"
"2927","2023","Chemicals","29","595069535","7","1.197","1.27462697880809","7","1.27462697880809"
"2928","2023","Chemicals","29","1533935820","8","0.856","0.78639912043805","8","0.78639912043805"
"2929","2023","Chemicals","29","6034876911","12","1.162","1.05023724051369","12","1.05023724051369"
"2930","2023","Chemicals","29","7094793310","16","1.086","0.917330498405609","16","0.917330498405609"
"2931","2023","Chemicals","29","7092265581","12","1.798","1.73802709400842","12","1.73802709400842"
"2932","2023","Chemicals","29","9447341376","15","1.152","1.27488776180888","15","1.27488776180888"
"2933","2023","Chemicals","29","102155430986","14","1.114","0.955030326590622","14","0.955030326590622"
"2934","2023","Chemicals","29","25790089262","13","1.385","1.17470817785905","13","1.17470817785905"
"2935","2023","Chemicals","29","7246013945","11","1.017","0.902152693025652","11","0.902152693025652"
"2936","2023","Chemicals","29","8191470915","15","0.799","0.659549115910181","15","0.659549115910181"
"2937","2023","Chemicals","29","30241449972","8","1.236","0.989557250424657","8","0.989557250424657"
"2938","2023","Chemicals","29","1699976056","14","-0.163","-0.0891037756807482","14","-0.0891037756807482"
"2939","2023","Chemicals","29","1990952557","20","0.441","0.341443023582568","20","0.341443023582568"
"2940","2023","Chemicals","29","1447795856","16","1.334","1.1511426647301","16","1.1511426647301"
"2941","2023","Chemicals","29","9643739796","15","0.935","1.01354514151093","15","1.01354514151093"
"2942","2023","Chemicals","29","2342175906","12","-0.052","-0.106033642880956","12","-0.106033642880956"
"3001","2023","Chemicals","30","5115753420","18","0.735","0.730379624426946","18","0.730379624426946"
"3002","2023","Chemicals","30","296188013973","18","1.875","1.79682156928037","18","1.79682156928037"
"3003","2023","Chemicals","30","14169442050","24","0.494","0.527032354454401","24","0.527032354454401"
"3004","2023","Chemicals","30","404958740543","33","0.755","0.741643413284178","33","0.741643413284178"
"3005","2023","Chemicals","30","9219601667","30","0.873","0.825647558260012","30","0.825647558260012"
"3006","2023","Chemicals","30","16051338751","26","0.853","0.807466916418828","26","0.807466916418828"
"3101","2023","Chemicals","31","1116124419","33","-0.862","-0.884126986123381","33","-0.884126986123381"
"3102","2023","Chemicals","31","30915738975","42","-1.575","-1.55367597045567","42","-1.55367597045567"
"3103","2023","Chemicals","31","2646897518","20","-0.802","-0.78999944248632","20","-0.78999944248632"
"3104","2023","Chemicals","31","22055734294","15","-1.313","-1.34744426263011","15","-1.34744426263011"
"3105","2023","Chemicals","31","29247248299","36","-1.352","-1.39684911436804","36","-1.39684911436804"
"3201","2023","Chemicals","32","360007420","21","-0.914","-0.948551858147185","21","-0.948551858147185"
"3202","2023","Chemicals","32","515619782","17","-0.361","-0.413204970504348","17","-0.413204970504348"
"3203","2023","Chemicals","32","1593519135","24","0.096","0.295116865121146","24","0.295116865121146"
"3204","2023","Chemicals","32","10977539625","23","0.414","0.491263101673038","23","0.491263101673038"
"3205","2023","Chemicals","32","302665755","17","-0.01","0.0492375980132408","17","0.0492375980132408"
"3206","2023","Chemicals","32","13024724434","23","0.641","0.537713534441232","23","0.537713534441232"
"3207","2023","Chemicals","32","4886934207","15","0.183","0.299957036455154","15","0.299957036455154"
"3208","2023","Chemicals","32","15623197427","44","0.351","0.348446891884779","44","0.348446891884779"
"3209","2023","Chemicals","32","6826512957","48","-0.158","-0.146640102894705","48","-0.146640102894705"
"3210","2023","Chemicals","32","777749080","46","0.242","0.2488409686819","46","0.2488409686819"
"3211","2023","Chemicals","32","226575566","22","-0.19","-0.0588796083717335","22","-0.0588796083717335"
"3212","2023","Chemicals","32","1975593451","32","1.01","0.954433593798816","32","0.954433593798816"
"3213","2023","Chemicals","32","881462311","19","-0.115","0.000186475997842174","19","0.000186475997842174"
"3214","2023","Chemicals","32","10066256708","36","0.437","0.519449372356581","36","0.519449372356581"
"3215","2023","Chemicals","32","10184817830","31","0.672","0.650413863617867","31","0.650413863617867"
"3301","2023","Chemicals","33","5405208255","50","-1.198","-1.25415916007265","50","-1.25415916007265"
"3302","2023","Chemicals","33","28635762724","24","0.021","0.0556621432917859","24","0.0556621432917859"
"3303","2023","Chemicals","33","26031594546","33","0.196","0.254920056344114","33","0.254920056344114"
"3304","2023","Chemicals","33","65861390842","36","0.453","0.399233243445428","36","0.399233243445428"
"3305","2023","Chemicals","33","16353881911","52","0.333","0.394136868694093","52","0.394136868694093"
"3306","2023","Chemicals","33","6140796670","35","0.277","0.291214566584347","35","0.291214566584347"
"3307","2023","Chemicals","33","14267463931","39","0.247","0.285036996124037","39","0.285036996124037"
"3401","2023","Chemicals","34","7969457714","53","-1.039","-0.977154322802418","53","-0.977154322802418"
"3402","2023","Chemicals","34","41483034855","48","-0.08","-0.0636322123786592","48","-0.0636322123786592"
"3403","2023","Chemicals","34","10125771839","16","1.616","1.45261739605372","16","1.45261739605372"
"3404","2023","Chemicals","34","3341167832","20","0.703","0.630528003968423","20","0.630528003968423"
"3405","2023","Chemicals","34","2494819693","30","0.31","0.264925515004153","30","0.264925515004153"
"3406","2023","Chemicals","34","4225577997","27","0.059","0.0979453837772765","27","0.0979453837772765"
"3407","2023","Chemicals","34","1154057670","14","1.103","1.11784555529164","14","1.11784555529164"
"3501","2023","Chemicals","35","2883321407","12","-0.307","-0.487787214707974","12","-0.487787214707974"
"3502","2023","Chemicals","35","2629537977","17","0.425","0.28396546359776","17","0.28396546359776"
"3503","2023","Chemicals","35","2549866103","27","-0.472","-0.462116043967881","27","-0.462116043967881"
"3504","2023","Chemicals","35","4309169554","18","0.85","0.732976276589645","18","0.732976276589645"
"3505","2023","Chemicals","35","4865231959","19","0.926","0.909035181395254","19","0.909035181395254"
"3506","2023","Chemicals","35","13341842309","25","0.834","0.83639643859731","25","0.83639643859731"
"3507","2023","Chemicals","35","6997885861","17","1.039","0.993682099609147","17","0.993682099609147"
"3601","2023","Chemicals","36","678346481","18","0.606","0.541649464762851","18","0.541649464762851"
"3602","2023","Chemicals","36","1280079722","46","-0.707","-0.903528439420696","46","-0.903528439420696"
"3603","2023","Chemicals","36","1965614792","31","-0.755","-0.952702316511069","31","-0.952702316511069"
"3604","2023","Chemicals","36","1521131909","13","-0.021","-0.0416718230789748","13","-0.0416718230789748"
"3605","2023","Chemicals","36","189816360","27","-1.326","-1.34002544062428","27","-1.34002544062428"
"3606","2023","Chemicals","36","364994943","27","0.207","0.205713091392551","27","0.205713091392551"
"3701","2023","Chemicals","37","4020684525","13","1.379","1.30927032128716","13","1.30927032128716"
"3702","2023","Chemicals","37","1442146173","11","1.145","1.09645413462021","11","1.09645413462021"
"3703","2023","Chemicals","37","380274857","10","0.345","0.186698880952092","10","0.186698880952092"
"3704","2023","Chemicals","37","28384654","18","0.842","0.832131502292572","18","0.832131502292572"
"3705","2023","Chemicals","37","2019059004","6","2.826","2.64885253115279","6","2.64885253115279"
"3706","2023","Chemicals","37","7105858","17","-0.155","0.0119612957656374","17","0.0119612957656374"
"3707","2023","Chemicals","37","5881369923","5","2.441","2.40967302183571","5","2.40967302183571"
"3801","2023","Chemicals","38","3803931591","11","0.986","1.17011504216424","11","1.17011504216424"
"3802","2023","Chemicals","38","3017175707","23","-0.047","0.00568879309380395","23","0.00568879309380395"
"3803","2023","Chemicals","38","484120977","10","0.493","0.426402980908116","10","0.426402980908116"
"3804","2023","Chemicals","38","495215140","15","0.621","0.361509024236111","15","0.361509024236111"
"3805","2023","Chemicals","38","377737042","20","-0.592","-0.599186375760665","20","-0.599186375760665"
"3806","2023","Chemicals","38","1305331087","19","-0.053","-0.0231465277458639","19","-0.0231465277458639"
"3807","2023","Chemicals","38","141633925","14","0.319","0.159925511380311","14","0.159925511380311"
"3808","2023","Chemicals","38","39763709097","34","0.198","0.206419804401177","34","0.206419804401177"
"3809","2023","Chemicals","38","4198166788","30","0.473","0.569708793234987","30","0.569708793234987"
"3810","2023","Chemicals","38","1872159042","15","1.913","1.92244219132131","15","1.92244219132131"
"3811","2023","Chemicals","38","12488287281","14","0.607","0.378818359770075","14","0.378818359770075"
"3812","2023","Chemicals","38","4721593718","22","1.204","1.21089470030325","22","1.21089470030325"
"3813","2023","Chemicals","38","356477944","17","0.619","0.440189788684703","17","0.440189788684703"
"3814","2023","Chemicals","38","2115931456","48","0.07","0.136539624327497","48","0.136539624327497"
"3815","2023","Chemicals","38","26542456826","20","1.001","0.740455354670222","20","0.740455354670222"
"3816","2023","Chemicals","38","2666717332","23","0.641","0.576854729941897","23","0.576854729941897"
"3817","2023","Chemicals","38","2272560543","14","0.245","0.311461528838973","14","0.311461528838973"
"3818","2023","Chemicals","38","18222973475","10","1.865","1.92815681719947","10","1.92815681719947"
"3819","2023","Chemicals","38","1046475878","15","1.465","1.28418130406363","15","1.28418130406363"
"3820","2023","Chemicals","38","1396675616","27","0.481","0.420010926582033","27","0.420010926582033"
"3821","2023","Chemicals","38","3047400326","20","1.044","0.925565293226922","20","0.925565293226922"
"3822","2023","Chemicals","38","341837580","31","-0.237","-0.301698652952269","31","-0.301698652952269"
"3823","2023","Chemicals","38","82342043262","34","-0.222","-0.247121219308986","34","-0.247121219308986"
"3901","2023","Plastics and rubber","39","72567805909","29","0.13","0.13207123075707","29","0.13207123075707"
"3902","2023","Plastics and rubber","39","36068977216","26","0.716","0.524951361096915","26","0.524951361096915"
"3903","2023","Plastics and rubber","39","16439406520","22","0.431","0.597686306486259","22","0.597686306486259"
"3904","2023","Plastics and rubber","39","20922630968","22","0.984","1.05180860395187","22","1.05180860395187"
"3905","2023","Plastics and rubber","39","5911178644","22","1.231","1.26617317433111","22","1.26617317433111"
"3906","2023","Plastics and rubber","39","16774014087","23","1.542","1.45590372382388","23","1.45590372382388"
"3907","2023","Plastics and rubber","39","58120386362","24","0.434","0.446520440773036","24","0.446520440773036"
"3908","2023","Plastics and rubber","39","13798109330","14","1.786","1.70177584760588","14","1.70177584760588"
"3909","2023","Plastics and rubber","39","18463160558","22","1.318","1.20025858591336","22","1.20025858591336"
"3910","2023","Plastics and rubber","39","7405585637","16","1.726","1.75800826885522","16","1.75800826885522"
"3911","2023","Plastics and rubber","39","6663035535","13","1.564","1.51078823735664","13","1.51078823735664"
"3912","2023","Plastics and rubber","39","6398015211","20","1.176","1.13229528061074","20","1.13229528061074"
"3913","2023","Plastics and rubber","39","3569476591","19","0.617","0.509401455148923","19","0.509401455148923"
"3914","2023","Plastics and rubber","39","2229375139","17","1.716","1.54585659243016","17","1.54585659243016"
"3915","2023","Plastics and rubber","39","2742289000","71","-0.619","-0.649935721357569","71","-0.649935721357569"
"3916","2023","Plastics and rubber","39","7074486996","20","0.575","0.731578563088919","20","0.731578563088919"
"3917","2023","Plastics and rubber","39","31410495959","54","-0.057","-0.00377187217177771","54","-0.00377187217177771"
"3918","2023","Plastics and rubber","39","12338386515","13","0.831","0.968369207953773","13","0.968369207953773"
"3919","2023","Plastics and rubber","39","24381648396","18","1.352","1.36828339236626","18","1.36828339236626"
"3920","2023","Plastics and rubber","39","61062866693","41","0.194","0.164152933558731","41","0.164152933558731"
"3921","2023","Plastics and rubber","39","30275713710","38","0.71","0.703186025302019","38","0.703186025302019"
"3922","2023","Plastics and rubber","39","4995498194","31","0.451","0.472194952411587","31","0.472194952411587"
"3923","2023","Plastics and rubber","39","63418504595","63","-0.102","-0.0342495397878116","63","-0.0342495397878116"
"3924","2023","Plastics and rubber","39","24332821332","25","-0.424","-0.306470008277511","25","-0.306470008277511"
"3925","2023","Plastics and rubber","39","15764119852","38","0.246","0.351273947379988","38","0.351273947379988"
"3926","2023","Plastics and rubber","39","133811757081","28","1.072","1.03512981089685","28","1.03512981089685"
"4001","2023","Plastics and rubber","40","12342060597","19","-1.937","-2.20317164878764","19","-2.20317164878764"
"4002","2023","Plastics and rubber","40","24140684095","22","0.588","0.607829146587652","22","0.607829146587652"
"4003","2023","Plastics and rubber","40","411978439","19","0.014","0.134297176380963","19","0.134297176380963"
"4004","2023","Plastics and rubber","40","278940153","45","-0.697","-0.70932358247117","45","-0.70932358247117"
"4005","2023","Plastics and rubber","40","6425181512","24","1.153","1.12003194809193","24","1.12003194809193"
"4006","2023","Plastics and rubber","40","431522627","19","0.802","0.745129209864367","19","0.745129209864367"
"4007","2023","Plastics and rubber","40","596934794","5","0.839","0.860310220415084","5","0.860310220415084"
"4008","2023","Plastics and rubber","40","4524713749","28","0.887","1.00916824652068","28","1.00916824652068"
"4009","2023","Plastics and rubber","40","11579282559","30","0.854","0.879439097043693","30","0.879439097043693"
"4010","2023","Plastics and rubber","40","6424818562","27","0.987","0.982495790161195","27","0.982495790161195"
"4011","2023","Plastics and rubber","40","92408818303","31","0.355","0.466959318836967","31","0.466959318836967"
"4012","2023","Plastics and rubber","40","2838453077","27","0.291","0.495183424295317","27","0.495183424295317"
"4013","2023","Plastics and rubber","40","1092886919","17","-0.396","-0.132762924411585","17","-0.132762924411585"
"4014","2023","Plastics and rubber","40","1315315158","29","-0.041","0.10871038366283","29","0.10871038366283"
"4015","2023","Plastics and rubber","40","7540004675","12","-0.388","-0.216179325790191","12","-0.216179325790191"
"4016","2023","Plastics and rubber","40","29782327632","32","0.919","1.00235121296487","32","1.00235121296487"
"4017","2023","Plastics and rubber","40","279179976","22","0.108","0.22346257649938","22","0.22346257649938"
"4101","2023","Hides and leather","41","244739461","43","-1.589","-1.69638601678141","43","-1.69638601678141"
"4102","2023","Hides and leather","41","350865233","36","-1.48","-1.63057997243054","36","-1.63057997243054"
"4103","2023","Hides and leather","41","282053346","38","-2.272","-2.68162066210478","38","-2.68162066210478"
"4104","2023","Hides and leather","41","12008176271","52","-1.484","-1.50605269512629","52","-1.50605269512629"
"4105","2023","Hides and leather","41","696854897","34","-1.934","-2.14589677062333","34","-2.14589677062333"
"4106","2023","Hides and leather","41","318531627","26","-1.71","-1.86238290929607","26","-1.86238290929607"
"4107","2023","Hides and leather","41","708975095","31","-0.639","-0.631488557521237","31","-0.631488557521237"
"4108","2023","Hides and leather","41","125196399","16","-0.319","-0.299235046734863","16","-0.299235046734863"
"4109","2023","Hides and leather","41","276905855","14","-0.643","-0.547645708432967","14","-0.547645708432967"
"4110","2023","Hides and leather","41","24642281","14","-0.963","-0.762249025686497","14","-0.762249025686497"
"4111","2023","Hides and leather","41","181295669","20","-0.271","-0.239798084885838","20","-0.239798084885838"
"4201","2023","Hides and leather","42","2322609535","20","-0.09","0.192674296335998","20","0.192674296335998"
"4202","2023","Hides and leather","42","82743006659","20","-0.705","-0.3855773917049","20","-0.3855773917049"
"4203","2023","Hides and leather","42","6850226344","40","-0.467","-0.147197565398068","40","-0.147197565398068"
"4205","2023","Hides and leather","42","2478849264","30","-0.144","-0.103502614431324","30","-0.103502614431324"
"4206","2023","Hides and leather","42","59050013","11","-1.244","-1.37667212553448","11","-1.37667212553448"
"4301","2023","Hides and leather","43","804995502","16","-0.388","-0.423286320152965","16","-0.423286320152965"
"4302","2023","Hides and leather","43","1150000041","20","-0.654","-0.652969189567868","20","-0.652969189567868"
"4303","2023","Hides and leather","43","1884523839","11","0.269","0.268671132151288","11","0.268671132151288"
"4304","2023","Hides and leather","43","139607750","12","-0.809","-0.412734723051547","12","-0.412734723051547"
"4401","2023","Wood and paper","44","12394564149","37","-0.329","-0.421303207257944","37","-0.421303207257944"
"4402","2023","Wood and paper","44","1568124417","41","-1.749","-1.65268727734699","41","-1.65268727734699"
"4403","2023","Wood and paper","44","10980083514","54","-1.214","-1.50443400175557","54","-1.50443400175557"
"4404","2023","Wood and paper","44","258713353","36","-0.345","-0.415245567726416","36","-0.415245567726416"
"4405","2023","Wood and paper","44","82684381","16","0.032","0.089273447317984","16","0.089273447317984"
"4406","2023","Wood and paper","44","362821774","20","-0.245","-0.090622343997433","20","-0.090622343997433"
"4407","2023","Wood and paper","44","34575659309","51","-1.052","-1.22882133817918","51","-1.22882133817918"
"4408","2023","Wood and paper","44","3954833743","41","-0.824","-0.892877610239679","41","-0.892877610239679"
"4409","2023","Wood and paper","44","4474565632","48","-0.948","-1.02744889964634","48","-1.02744889964634"
"4410","2023","Wood and paper","44","9700400797","31","0.158","0.193551881625791","31","0.193551881625791"
"4411","2023","Wood and paper","44","10643936280","35","0.073","0.105805427374859","35","0.105805427374859"
"4412","2023","Wood and paper","44","15427652502","43","-0.829","-0.837493352681817","43","-0.837493352681817"
"4413","2023","Wood and paper","44","457619267","34","-0.444","-0.47929476144397","34","-0.47929476144397"
"4414","2023","Wood and paper","44","907908087","17","0.314","0.402895449329114","17","0.402895449329114"
"4415","2023","Wood and paper","44","4908242657","51","0.216","0.19986866006838","51","0.19986866006838"
"4416","2023","Wood and paper","44","1215040975","18","0.225","0.302067906707509","18","0.302067906707509"
"4417","2023","Wood and paper","44","371020939","36","-0.468","-0.425985128926372","36","-0.425985128926372"
"4418","2023","Wood and paper","44","14491873155","43","-0.157","-0.213157851583574","43","-0.213157851583574"
"4419","2023","Wood and paper","44","1922700400","19","-0.344","-0.230357286966831","19","-0.230357286966831"
"4420","2023","Wood and paper","44","1939549996","32","-0.75","-0.583770814712542","32","-0.583770814712542"
"4421","2023","Wood and paper","44","7520962402","31","-0.439","-0.437341181774018","31","-0.437341181774018"
"4501","2023","Wood and paper","45","329265849","6","-0.799","-0.670158373733324","6","-0.670158373733324"
"4502","2023","Wood and paper","45","65324194","8","-0.541","-0.410255638649568","8","-0.410255638649568"
"4503","2023","Wood and paper","45","667619687","11","-0.46","-0.423193287005068","11","-0.423193287005068"
"4504","2023","Wood and paper","45","1084349831","12","-0.834","-0.734845404679178","12","-0.734845404679178"
"4601","2023","Wood and paper","46","519285227","33","-1.343","-1.22528934844597","33","-1.22528934844597"
"4602","2023","Wood and paper","46","2276235210","31","-1.453","-1.37593294722921","31","-1.37593294722921"
"4701","2023","Wood and paper","47","181907194","15","0.505","0.415936518350716","15","0.415936518350716"
"4702","2023","Wood and paper","47","5591041172","15","0.056","-0.00641584644269196","15","-0.00641584644269196"
"4703","2023","Wood and paper","47","33722174485","13","-0.106","-0.19045310542581","13","-0.19045310542581"
"4704","2023","Wood and paper","47","508205804","10","1.289","1.11445965493055","10","1.11445965493055"
"4705","2023","Wood and paper","47","1771736595","11","-0.013","-0.151838721414291","11","-0.151838721414291"
"4706","2023","Wood and paper","47","2262017951","17","-0.236","-0.151856516128941","17","-0.151856516128941"
"4707","2023","Wood and paper","47","6448572190","66","-0.169","-0.163555791639226","66","-0.163555791639226"
"4801","2023","Wood and paper","48","6744703732","17","1.146","0.966057306906784","17","0.966057306906784"
"4802","2023","Wood and paper","48","12333568736","24","0.652","0.581092238591444","24","0.581092238591444"
"4803","2023","Wood and paper","48","4883699432","29","-0.84","-0.720393655444331","29","-0.720393655444331"
"4804","2023","Wood and paper","48","13023089116","28","-0.146","-0.256434606500669","28","-0.256434606500669"
"4805","2023","Wood and paper","48","15742340562","32","0.09","0.171469742454613","32","0.171469742454613"
"4806","2023","Wood and paper","48","2125407464","13","1.257","1.22159181265609","13","1.22159181265609"
"4807","2023","Wood and paper","48","643658663","18","0.8","0.754039411754329","18","0.754039411754329"
"4808","2023","Wood and paper","48","1960901586","38","-0.094","-0.0403331697137417","38","-0.0403331697137417"
"4809","2023","Wood and paper","48","931961123","16","-0.632","-0.609938323702357","16","-0.609938323702357"
"4810","2023","Wood and paper","48","23017548364","17","0.647","0.584266322881671","17","0.584266322881671"
"4811","2023","Wood and paper","48","19828394517","25","0.308","0.308909443892121","25","0.308909443892121"
"4812","2023","Wood and paper","48","251161822","19","0.845","0.80256202381261","19","0.80256202381261"
"4813","2023","Wood and paper","48","2259664994","29","0.143","0.129278987064257","29","0.129278987064257"
"4814","2023","Wood and paper","48","1547366013","24","0.508","0.47664002973059","24","0.47664002973059"
"4816","2023","Wood and paper","48","476981225","12","0.177","0.25343876345465","12","0.25343876345465"
"4817","2023","Wood and paper","48","1076531576","31","0.009","0.195294724998197","31","0.195294724998197"
"4818","2023","Wood and paper","48","30687863025","51","-0.215","-0.18759726908052","51","-0.18759726908052"
"4819","2023","Wood and paper","48","28809175201","55","-0.446","-0.307925673615827","55","-0.307925673615827"
"4820","2023","Wood and paper","48","5044109573","42","-0.781","-0.618073225262385","42","-0.618073225262385"
"4821","2023","Wood and paper","48","5118163240","49","0.127","0.161217715977535","49","0.161217715977535"
"4822","2023","Wood and paper","48","511024306","39","0.282","0.317025690217041","39","0.317025690217041"
"4823","2023","Wood and paper","48","13172287819","33","-0.062","0.154531523785342","33","0.154531523785342"
"4901","2023","Wood and paper","49","13379630012","43","0.3","0.370327947408118","43","0.370327947408118"
"4902","2023","Wood and paper","49","2043320278","26","0.947","0.917481305326852","26","0.917481305326852"
"4903","2023","Wood and paper","49","1059552076","16","0.625","0.704255283857777","16","0.704255283857777"
"4904","2023","Wood and paper","49","78586490","7","1.264","1.06401146594507","7","1.06401146594507"
"4905","2023","Wood and paper","49","138132590","25","0.228","0.20196277128502","25","0.20196277128502"
"4906","2023","Wood and paper","49","79213666","18","0.675","0.70416940330531","18","0.70416940330531"
"4907","2023","Wood and paper","49","3897784527","36","-0.826","-1.0165708311315","36","-1.0165708311315"
"4908","2023","Wood and paper","49","1089097319","19","0.641","0.83759524679158","19","0.83759524679158"
"4909","2023","Wood and paper","49","809031056","9","-0.133","-0.0303347112279546","9","-0.0303347112279546"
"4910","2023","Wood and paper","49","455073452","28","0.064","0.12977801235723","28","0.12977801235723"
"4911","2023","Wood and paper","49","9910029810","41","0.411","0.426467587596784","41","0.426467587596784"
"5001","2023","Textiles and apparel","50","3743745","14","-1.456","-1.62692934003555","14","-1.62692934003555"
"5002","2023","Textiles and apparel","50","411109604","8","0.467","0.376512933582693","8","0.376512933582693"
"5003","2023","Textiles and apparel","50","119944090","10","-0.605","-0.664947028466252","10","-0.664947028466252"
"5004","2023","Textiles and apparel","50","272653536","7","0.442","0.525046478461945","7","0.525046478461945"
"5005","2023","Textiles and apparel","50","90593080","8","1.327","1.30552660785928","8","1.30552660785928"
"5006","2023","Textiles and apparel","50","11470927","18","-0.067","-0.018823299758445","18","-0.018823299758445"
"5007","2023","Textiles and apparel","50","879310447","10","0.045","0.0700356907726163","10","0.0700356907726163"
"5101","2023","Textiles and apparel","51","2712372941","13","-1.698","-1.79352272511502","13","-1.79352272511502"
"5102","2023","Textiles and apparel","51","372668170","16","-2.38","-2.25494946649352","16","-2.25494946649352"
"5103","2023","Textiles and apparel","51","63325899","23","-0.661","-0.707662268106361","23","-0.707662268106361"
"5104","2023","Textiles and apparel","51","2937842","9","-0.653","-0.645279170271643","9","-0.645279170271643"
"5105","2023","Textiles and apparel","51","1696422781","18","-1.017","-1.02045031027687","18","-1.02045031027687"
"5106","2023","Textiles and apparel","51","510433822","17","0.361","0.395919374943803","17","0.395919374943803"
"5107","2023","Textiles and apparel","51","1287634490","18","0.19","0.247657951084917","18","0.247657951084917"
"5108","2023","Textiles and apparel","51","642788631","11","0.066","0.0268341728607732","11","0.0268341728607732"
